epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
8753,41050.3,0.53748,0.41193,1.12768,0.69227,0.44584,0.55738,0.27712,1.91709,1.77901,2.57028,0.00981238,0.00981238,0.00981238
8754,41055,0.54129,0.40965,1.1209,0.69488,0.44584,0.55829,0.27731,1.91686,1.77801,2.57052,0.00981234,0.00981234,0.00981234
8755,41059.6,0.54966,0.41284,1.1268,0.69401,0.44584,0.5581,0.27724,1.91542,1.7776,2.56963,0.00981229,0.00981229,0.00981229
8756,41064.3,0.5637,0.46167,1.17563,0.6975,0.44584,0.55682,0.27611,1.9161,1.77876,2.57013,0.00981225,0.00981225,0.00981225
8757,41069,0.52001,0.40426,1.13213,0.69647,0.44584,0.55702,0.2764,1.91603,1.7787,2.56993,0.00981221,0.00981221,0.00981221
8758,41073.7,0.56849,0.43268,1.1282,0.68872,0.44603,0.5563,0.27604,1.91461,1.78166,2.56902,0.00981217,0.00981217,0.00981217
8759,41078.3,0.55918,0.42214,1.14172,0.6877,0.44607,0.55694,0.27613,1.91511,1.77968,2.56898,0.00981212,0.00981212,0.00981212
8760,41083.1,0.58191,0.45609,1.17693,0.68854,0.44602,0.55718,0.27591,1.91358,1.78303,2.56567,0.00981208,0.00981208,0.00981208
8761,41087.7,0.54908,0.41983,1.13069,0.68882,0.44678,0.55581,0.27541,1.91343,1.78389,2.5648,0.00981204,0.00981204,0.00981204
8762,41092.4,0.51833,0.42455,1.13199,0.68857,0.44605,0.55558,0.27524,1.9128,1.7846,2.56425,0.009812,0.009812,0.009812
8763,41097,0.54888,0.41448,1.13558,0.68708,0.44695,0.55522,0.27455,1.91339,1.78246,2.56627,0.00981195,0.00981195,0.00981195
8764,41101.8,0.57482,0.44956,1.16037,0.68885,0.44621,0.55484,0.27374,1.91347,1.78308,2.56597,0.00981191,0.00981191,0.00981191
8765,41106.4,0.54487,0.4256,1.15244,0.68871,0.44752,0.55556,0.27411,1.91557,1.78297,2.56789,0.00981187,0.00981187,0.00981187
8766,41111.1,0.56082,0.41298,1.12376,0.68834,0.44671,0.55504,0.27377,1.91278,1.78487,2.56543,0.00981182,0.00981182,0.00981182
8767,41115.8,0.58188,0.4305,1.14897,0.68997,0.44783,0.55509,0.27404,1.91331,1.78495,2.56599,0.00981178,0.00981178,0.00981178
8768,41120.6,0.57381,0.46475,1.16995,0.71707,0.43135,0.55513,0.27351,1.91529,1.78259,2.56706,0.00981174,0.00981174,0.00981174
8769,41125.3,0.53974,0.43253,1.14001,0.7124,0.43135,0.55507,0.27395,1.91442,1.78419,2.56423,0.0098117,0.0098117,0.0098117
8770,41130,0.55986,0.42741,1.12791,0.70756,0.43217,0.55404,0.27287,1.914,1.78358,2.56396,0.00981165,0.00981165,0.00981165
8771,41134.6,0.55596,0.43629,1.14209,0.71217,0.43135,0.55396,0.27297,1.91397,1.78444,2.56414,0.00981161,0.00981161,0.00981161
8772,41139.3,0.51872,0.38526,1.11663,0.70301,0.43217,0.55323,0.27252,1.9145,1.78389,2.56464,0.00981157,0.00981157,0.00981157
8773,41143.9,0.56601,0.41906,1.12806,0.71742,0.43135,0.55315,0.27252,1.91482,1.78374,2.56722,0.00981153,0.00981153,0.00981153
8774,41148.6,0.50425,0.39167,1.1128,0.71749,0.43135,0.55323,0.27248,1.91367,1.784,2.56373,0.00981148,0.00981148,0.00981148
8775,41153.2,0.57993,0.41321,1.15552,0.713,0.4386,0.55309,0.2724,1.91369,1.78395,2.56344,0.00981144,0.00981144,0.00981144
8776,41157.9,0.54431,0.3809,1.13272,0.71249,0.4386,0.55341,0.27251,1.91319,1.78445,2.56603,0.0098114,0.0098114,0.0098114
8777,41162.5,0.57937,0.42623,1.16413,0.71189,0.43199,0.5533,0.27237,1.91314,1.78325,2.56618,0.00981135,0.00981135,0.00981135
8778,41167.2,0.52963,0.42493,1.1216,0.71506,0.4386,0.55372,0.27245,1.91318,1.78428,2.56558,0.00981131,0.00981131,0.00981131
8779,41171.8,0.53178,0.40765,1.15415,0.71321,0.4386,0.55306,0.2722,1.91305,1.78426,2.56579,0.00981127,0.00981127,0.00981127
8780,41176.6,0.56039,0.4275,1.13075,0.71352,0.4386,0.55334,0.27239,1.9131,1.78328,2.56629,0.00981123,0.00981123,0.00981123
8781,41181.3,0.56584,0.43505,1.15961,0.71652,0.4386,0.55359,0.27239,1.91378,1.78243,2.56658,0.00981118,0.00981118,0.00981118
8782,41186,0.56154,0.45175,1.1905,0.71609,0.4386,0.55247,0.27321,1.91431,1.78158,2.56717,0.00981114,0.00981114,0.00981114
8783,41190.6,0.5539,0.41609,1.15574,0.71591,0.4386,0.55277,0.27331,1.91341,1.78172,2.56602,0.0098111,0.0098111,0.0098111
8784,41195.4,0.57142,0.43282,1.14142,0.71458,0.4386,0.5524,0.2729,1.91454,1.78112,2.56695,0.00981106,0.00981106,0.00981106
8785,41200.1,0.58191,0.45812,1.18295,0.71458,0.4386,0.55285,0.27318,1.91378,1.78094,2.56644,0.00981101,0.00981101,0.00981101
8786,41204.8,0.55399,0.413,1.14889,0.71465,0.4386,0.55254,0.27296,1.91386,1.78041,2.56699,0.00981097,0.00981097,0.00981097
8787,41209.4,0.58436,0.46004,1.16895,0.7162,0.4386,0.55371,0.27369,1.91395,1.78043,2.56665,0.00981093,0.00981093,0.00981093
8788,41214.1,0.5716,0.43861,1.16758,0.71491,0.4386,0.55259,0.27295,1.91462,1.78019,2.56654,0.00981088,0.00981088,0.00981088
8789,41218.7,0.57832,0.43539,1.16453,0.71535,0.4386,0.55354,0.27367,1.91417,1.77842,2.56601,0.00981084,0.00981084,0.00981084
8790,41223.7,0.52538,0.40365,1.14804,0.7149,0.4386,0.55382,0.27394,1.9147,1.77779,2.56685,0.0098108,0.0098108,0.0098108
8791,41228.3,0.5566,0.42366,1.14086,0.71561,0.4386,0.55378,0.27372,1.91449,1.77812,2.56617,0.00981076,0.00981076,0.00981076
8792,41233,0.5631,0.44298,1.15489,0.71728,0.4386,0.55338,0.27369,1.91426,1.77676,2.56593,0.00981071,0.00981071,0.00981071
8793,41237.6,0.52057,0.40377,1.13704,0.71561,0.4386,0.55335,0.27389,1.91433,1.77762,2.56628,0.00981067,0.00981067,0.00981067
8794,41242.3,0.55661,0.44845,1.1553,0.71621,0.4386,0.55306,0.27318,1.91369,1.77546,2.5656,0.00981063,0.00981063,0.00981063
8795,41247,0.5357,0.3992,1.12423,0.71632,0.4386,0.55335,0.27263,1.91335,1.77554,2.56531,0.00981059,0.00981059,0.00981059
8796,41251.7,0.52786,0.44133,1.1458,0.71819,0.4386,0.55311,0.27347,1.9131,1.77668,2.5645,0.00981054,0.00981054,0.00981054
8797,41256.4,0.5442,0.41272,1.13149,0.71557,0.4386,0.5525,0.27295,1.91315,1.77625,2.56399,0.0098105,0.0098105,0.0098105
8798,41261.1,0.59612,0.4548,1.18548,0.71635,0.4386,0.5528,0.27338,1.91229,1.7765,2.56427,0.00981046,0.00981046,0.00981046
8799,41265.7,0.60019,0.49164,1.20113,0.71573,0.4386,0.5534,0.27382,1.91174,1.77559,2.56392,0.00981041,0.00981041,0.00981041
8800,41270.4,0.57313,0.43534,1.17044,0.67038,0.47039,0.55346,0.27373,1.91234,1.77529,2.56356,0.00981037,0.00981037,0.00981037
8801,41275.1,0.54783,0.43346,1.1509,0.69528,0.4386,0.55366,0.27414,1.91238,1.776,2.56365,0.00981033,0.00981033,0.00981033
8802,41279.8,0.54518,0.38916,1.1428,0.69513,0.43868,0.55377,0.27511,1.91251,1.77491,2.56352,0.00981029,0.00981029,0.00981029
8803,41284.5,0.55523,0.43827,1.1832,0.69549,0.4386,0.55393,0.27519,1.91295,1.77369,2.56381,0.00981024,0.00981024,0.00981024
8804,41289.3,0.5513,0.44429,1.14453,0.6717,0.47266,0.55384,0.27527,1.91223,1.77391,2.56317,0.0098102,0.0098102,0.0098102
8805,41293.9,0.52339,0.37461,1.12157,0.6965,0.43869,0.55421,0.27539,1.91279,1.77257,2.564,0.00981016,0.00981016,0.00981016
8806,41298.6,0.58557,0.42952,1.18408,0.69602,0.4387,0.55433,0.27544,1.91176,1.77149,2.56246,0.00981011,0.00981011,0.00981011
8807,41303.3,0.5181,0.37222,1.11638,0.70751,0.4386,0.55408,0.27541,1.91152,1.77047,2.56212,0.00981007,0.00981007,0.00981007
8808,41308,0.51729,0.39251,1.1221,0.6758,0.47293,0.55455,0.27581,1.91072,1.77105,2.56127,0.00981003,0.00981003,0.00981003
8809,41312.6,0.55283,0.42928,1.15195,0.67224,0.46479,0.55445,0.27581,1.90917,1.77199,2.56049,0.00980999,0.00980999,0.00980999
8810,41317.3,0.54379,0.44069,1.17413,0.67109,0.46126,0.55501,0.27587,1.90894,1.77164,2.56075,0.00980994,0.00980994,0.00980994
8811,41322,0.57301,0.45937,1.18593,0.69556,0.4386,0.55467,0.27594,1.91022,1.76982,2.56103,0.0098099,0.0098099,0.0098099
8812,41326.7,0.58998,0.46152,1.18416,0.69136,0.4386,0.55426,0.2757,1.90814,1.77075,2.56015,0.00980986,0.00980986,0.00980986
8813,41331.3,0.55484,0.42819,1.16035,0.68849,0.4386,0.55446,0.27597,1.90826,1.77109,2.56014,0.00980981,0.00980981,0.00980981
8814,41336,0.55366,0.43495,1.15516,0.67119,0.47031,0.55432,0.27596,1.90858,1.77032,2.56057,0.00980977,0.00980977,0.00980977
8815,41340.6,0.52045,0.39471,1.12496,0.66545,0.47974,0.55444,0.27627,1.90767,1.77178,2.55737,0.00980973,0.00980973,0.00980973
8816,41345.3,0.55878,0.41564,1.17298,0.66252,0.4796,0.55457,0.27688,1.90723,1.77141,2.55979,0.00980969,0.00980969,0.00980969
8817,41350,0.5455,0.41201,1.11508,0.66087,0.47433,0.55369,0.27628,1.90811,1.77113,2.55838,0.00980964,0.00980964,0.00980964
8818,41354.7,0.53613,0.40928,1.14917,0.66087,0.47432,0.55382,0.27591,1.90758,1.77047,2.55785,0.0098096,0.0098096,0.0098096
8819,41359.3,0.53152,0.42336,1.15866,0.66003,0.47321,0.5542,0.2766,1.90821,1.76938,2.55812,0.00980956,0.00980956,0.00980956
8820,41364,0.51348,0.39672,1.14083,0.66144,0.47211,0.55307,0.27606,1.90908,1.768,2.55924,0.00980951,0.00980951,0.00980951
8821,41368.7,0.5022,0.38996,1.15067,0.64982,0.46271,0.53449,0.27384,1.90902,1.7679,2.55882,0.00980947,0.00980947,0.00980947
8822,41373.4,0.54738,0.4101,1.11944,0.64944,0.4627,0.53435,0.2743,1.90912,1.76821,2.559,0.00980943,0.00980943,0.00980943
8823,41378.1,0.5522,0.44211,1.15101,0.64933,0.4624,0.53439,0.27393,1.90929,1.76776,2.55898,0.00980938,0.00980938,0.00980938
8824,41382.8,0.55037,0.42105,1.12639,0.64738,0.46257,0.53588,0.27641,1.90863,1.76696,2.55853,0.00980934,0.00980934,0.00980934
8825,41387.5,0.54777,0.42216,1.1367,0.64799,0.4624,0.53558,0.27607,1.90781,1.76802,2.55787,0.0098093,0.0098093,0.0098093
8826,41392.2,0.56,0.43619,1.17641,0.64832,0.46235,0.53667,0.2764,1.90772,1.76855,2.55786,0.00980926,0.00980926,0.00980926
8827,41397,0.54019,0.43267,1.15315,0.64583,0.46235,0.53617,0.2762,1.90667,1.7694,2.55694,0.00980921,0.00980921,0.00980921
8828,41401.7,0.57961,0.43669,1.15702,0.64641,0.46256,0.53562,0.27575,1.90683,1.76924,2.55677,0.00980917,0.00980917,0.00980917
8829,41406.3,0.5399,0.39459,1.10696,0.64445,0.46256,0.53649,0.27641,1.90649,1.76914,2.55662,0.00980913,0.00980913,0.00980913
8830,41411,0.54572,0.41344,1.11877,0.6444,0.4624,0.53596,0.27614,1.9064,1.76965,2.55631,0.00980908,0.00980908,0.00980908
8831,41415.7,0.54258,0.3962,1.13349,0.64726,0.46235,0.5354,0.27537,1.90552,1.76985,2.55538,0.00980904,0.00980904,0.00980904
8832,41420.3,0.55987,0.43338,1.14771,0.64459,0.46235,0.53538,0.27564,1.90626,1.76976,2.55631,0.009809,0.009809,0.009809
8833,41425.1,0.55261,0.40544,1.15298,0.64716,0.46235,0.53622,0.27636,1.9062,1.76925,2.55608,0.00980896,0.00980896,0.00980896
8834,41429.9,0.55782,0.41709,1.15091,0.64751,0.46235,0.53498,0.27532,1.90587,1.77019,2.55594,0.00980891,0.00980891,0.00980891
8835,41434.5,0.57045,0.44534,1.17896,0.64703,0.46235,0.53646,0.27625,1.90576,1.77038,2.5555,0.00980887,0.00980887,0.00980887
8836,41439.2,0.54516,0.40325,1.11796,0.64728,0.46235,0.53587,0.2758,1.90597,1.76983,2.55521,0.00980883,0.00980883,0.00980883
8837,41443.9,0.56067,0.44047,1.13644,0.6486,0.46235,0.53583,0.2757,1.90662,1.76918,2.55605,0.00980878,0.00980878,0.00980878
8838,41448.6,0.55603,0.44089,1.15311,0.65164,0.46235,0.53519,0.27555,1.90571,1.77026,2.55584,0.00980874,0.00980874,0.00980874
8839,41453.2,0.57257,0.4337,1.16321,0.65233,0.46121,0.53525,0.27545,1.90542,1.76919,2.55512,0.0098087,0.0098087,0.0098087
8840,41457.9,0.56132,0.42281,1.12325,0.6523,0.4605,0.53657,0.27635,1.90555,1.77002,2.55534,0.00980865,0.00980865,0.00980865
8841,41462.5,0.53006,0.40666,1.13137,0.65305,0.46156,0.53575,0.27615,1.90592,1.76904,2.55498,0.00980861,0.00980861,0.00980861
8842,41467.2,0.56944,0.44479,1.15716,0.65422,0.46153,0.53668,0.27675,1.90518,1.76821,2.55492,0.00980857,0.00980857,0.00980857
8843,41471.9,0.52417,0.40627,1.1035,0.6531,0.46156,0.53533,0.27598,1.90569,1.76859,2.55445,0.00980853,0.00980853,0.00980853
8844,41476.6,0.6153,0.49055,1.17766,0.65479,0.4605,0.53674,0.27657,1.90584,1.76762,2.55449,0.00980848,0.00980848,0.00980848
8845,41481.2,0.59767,0.44268,1.14533,0.65514,0.46156,0.53684,0.27662,1.90483,1.76853,2.55399,0.00980844,0.00980844,0.00980844
8846,41485.9,0.58428,0.46725,1.17856,0.65331,0.46143,0.53745,0.27731,1.90511,1.76679,2.55377,0.0098084,0.0098084,0.0098084
8847,41490.6,0.51362,0.37854,1.12394,0.65383,0.46143,0.53696,0.27662,1.90474,1.76703,2.55375,0.00980835,0.00980835,0.00980835
8848,41495.4,0.55505,0.42123,1.10857,0.6556,0.4605,0.53787,0.27724,1.90442,1.76693,2.55402,0.00980831,0.00980831,0.00980831
8849,41500,0.56291,0.45572,1.15671,0.6557,0.46019,0.53793,0.27756,1.90406,1.76707,2.55366,0.00980827,0.00980827,0.00980827
8850,41504.7,0.57251,0.45455,1.172,0.6553,0.45946,0.5379,0.27714,1.90447,1.76683,2.55381,0.00980822,0.00980822,0.00980822
8851,41509.4,0.56271,0.43521,1.14001,0.6555,0.46022,0.53643,0.27635,1.90496,1.76713,2.55413,0.00980818,0.00980818,0.00980818
8852,41514.1,0.58622,0.41731,1.12898,0.65568,0.46022,0.5377,0.27691,1.90478,1.76696,2.55382,0.00980814,0.00980814,0.00980814
8853,41518.7,0.54016,0.41392,1.13264,0.65571,0.4598,0.53772,0.27538,1.90461,1.76678,2.55379,0.00980809,0.00980809,0.00980809
8854,41523.5,0.53098,0.41106,1.16524,0.65571,0.45839,0.53698,0.27524,1.90524,1.76796,2.55466,0.00980805,0.00980805,0.00980805
8855,41528.2,0.54317,0.41227,1.15655,0.65658,0.46128,0.53643,0.27455,1.90523,1.76792,2.55464,0.00980801,0.00980801,0.00980801
8856,41532.9,0.53841,0.40513,1.12561,0.65638,0.46031,0.53894,0.27605,1.9051,1.76724,2.55435,0.00980797,0.00980797,0.00980797
8857,41537.5,0.55789,0.42507,1.15893,0.65605,0.45912,0.5377,0.27515,1.90521,1.76721,2.55462,0.00980792,0.00980792,0.00980792
8858,41542.4,0.54125,0.42965,1.16556,0.65518,0.46132,0.53755,0.275,1.90239,1.76627,2.55241,0.00980788,0.00980788,0.00980788
8859,41547,0.55886,0.4203,1.1728,0.65668,0.46235,0.53675,0.27477,1.90299,1.76617,2.55329,0.00980784,0.00980784,0.00980784
8860,41551.7,0.54197,0.43458,1.13071,0.67593,0.4386,0.53851,0.27587,1.90232,1.76627,2.55274,0.00980779,0.00980779,0.00980779
8861,41556.4,0.57433,0.44433,1.16412,0.67666,0.4386,0.53835,0.27566,1.9027,1.76492,2.55336,0.00980775,0.00980775,0.00980775
8862,41561.1,0.50467,0.39309,1.12371,0.67982,0.4386,0.53855,0.27626,1.90279,1.7654,2.55339,0.00980771,0.00980771,0.00980771
8863,41566,0.53981,0.41285,1.1319,0.67731,0.4386,0.53855,0.27628,1.90275,1.76428,2.55277,0.00980766,0.00980766,0.00980766
8864,41570.7,0.56196,0.41833,1.15698,0.68078,0.4386,0.53853,0.27586,1.90283,1.76483,2.55335,0.00980762,0.00980762,0.00980762
8865,41575.3,0.56349,0.46806,1.16596,0.68005,0.4386,0.53888,0.27605,1.90292,1.76606,2.5537,0.00980758,0.00980758,0.00980758
8866,41580.1,0.52435,0.40348,1.1127,0.6829,0.4386,0.53829,0.27539,1.90323,1.76506,2.55345,0.00980753,0.00980753,0.00980753
8867,41584.7,0.5502,0.43861,1.14827,0.6837,0.4386,0.53821,0.27599,1.90301,1.7657,2.55393,0.00980749,0.00980749,0.00980749
8868,41589.4,0.56517,0.41391,1.13704,0.67929,0.4386,0.53827,0.276,1.90293,1.76482,2.55385,0.00980745,0.00980745,0.00980745
8869,41594.1,0.54133,0.42377,1.16114,0.68156,0.4386,0.5385,0.27607,1.90355,1.76463,2.55337,0.0098074,0.0098074,0.0098074
8870,41598.8,0.55766,0.42876,1.14251,0.68069,0.4386,0.53832,0.27625,1.90394,1.76425,2.5535,0.00980736,0.00980736,0.00980736
8871,41603.4,0.54885,0.42084,1.13892,0.6793,0.4386,0.53825,0.2762,1.90396,1.76516,2.55347,0.00980732,0.00980732,0.00980732
8872,41608.1,0.53673,0.41284,1.12845,0.67795,0.4386,0.53842,0.27634,1.905,1.76357,2.55344,0.00980728,0.00980728,0.00980728
8873,41612.8,0.57858,0.42908,1.1647,0.67904,0.4386,0.53734,0.27498,1.90479,1.76261,2.55285,0.00980723,0.00980723,0.00980723
8874,41617.5,0.55025,0.4143,1.12498,0.6803,0.43972,0.53747,0.27579,1.90388,1.76516,2.55244,0.00980719,0.00980719,0.00980719
8875,41622.3,0.53698,0.42134,1.13597,0.67969,0.44124,0.53746,0.27505,1.9027,1.76826,2.55193,0.00980715,0.00980715,0.00980715
8876,41627,0.52997,0.43556,1.13513,0.67973,0.43974,0.53707,0.27507,1.90358,1.76612,2.55263,0.0098071,0.0098071,0.0098071
8877,41631.7,0.52759,0.40651,1.13375,0.6795,0.43974,0.53758,0.27513,1.90392,1.76582,2.5528,0.00980706,0.00980706,0.00980706
8878,41636.4,0.53614,0.43167,1.15252,0.6793,0.43989,0.53766,0.27517,1.9054,1.76514,2.5532,0.00980702,0.00980702,0.00980702
8879,41641,0.58695,0.46657,1.17044,0.67909,0.43989,0.53767,0.27456,1.90504,1.76384,2.55364,0.00980697,0.00980697,0.00980697
8880,41645.7,0.54113,0.44775,1.15082,0.67869,0.43906,0.53737,0.27455,1.90508,1.76445,2.55286,0.00980693,0.00980693,0.00980693
8881,41650.4,0.57513,0.42142,1.15012,0.67876,0.43906,0.53725,0.27511,1.90543,1.76492,2.55378,0.00980689,0.00980689,0.00980689
8882,41655.1,0.55777,0.39537,1.11556,0.67865,0.43906,0.53702,0.275,1.90466,1.76462,2.55295,0.00980684,0.00980684,0.00980684
8883,41659.7,0.54493,0.42762,1.1531,0.67841,0.43906,0.53717,0.27509,1.90545,1.76435,2.55305,0.0098068,0.0098068,0.0098068
8884,41664.4,0.55614,0.44807,1.16163,0.67871,0.4386,0.5361,0.27434,1.9014,1.76381,2.54668,0.00980676,0.00980676,0.00980676
8885,41669.2,0.57289,0.43003,1.16392,0.67851,0.4386,0.53464,0.27409,1.90118,1.76433,2.54669,0.00980671,0.00980671,0.00980671
8886,41674,0.61522,0.47461,1.19106,0.67185,0.44584,0.53478,0.27471,1.9019,1.76407,2.54714,0.00980667,0.00980667,0.00980667
8887,41678.6,0.54656,0.42402,1.13533,0.67241,0.44584,0.53627,0.27421,1.90124,1.76451,2.54599,0.00980663,0.00980663,0.00980663
8888,41683.3,0.57899,0.46766,1.1523,0.67966,0.4386,0.53601,0.27338,1.902,1.7654,2.54605,0.00980658,0.00980658,0.00980658
8889,41688,0.52843,0.38826,1.11706,0.67972,0.4386,0.5345,0.27363,1.90175,1.76502,2.54593,0.00980654,0.00980654,0.00980654
8890,41692.7,0.54057,0.39953,1.14178,0.67736,0.44205,0.53468,0.2739,1.90312,1.76562,2.54731,0.0098065,0.0098065,0.0098065
8891,41697.4,0.5513,0.41807,1.14976,0.68146,0.4386,0.53653,0.27309,1.90278,1.76404,2.54665,0.00980645,0.00980645,0.00980645
8892,41702,0.54644,0.43288,1.15005,0.68038,0.4386,0.53494,0.27249,1.9029,1.76585,2.54677,0.00980641,0.00980641,0.00980641
8893,41706.7,0.52013,0.40714,1.12478,0.68053,0.4386,0.53553,0.27269,1.9034,1.76577,2.54684,0.00980637,0.00980637,0.00980637
8894,41711.4,0.5617,0.45115,1.15104,0.67973,0.4386,0.5354,0.2726,1.90253,1.76624,2.5458,0.00980632,0.00980632,0.00980632
8895,41716.1,0.56977,0.42118,1.16197,0.67937,0.4386,0.53511,0.2715,1.90323,1.7666,2.54697,0.00980628,0.00980628,0.00980628
8896,41720.8,0.56295,0.43032,1.15417,0.68014,0.4386,0.53554,0.27143,1.90262,1.76726,2.54579,0.00980624,0.00980624,0.00980624
8897,41725.4,0.54821,0.4178,1.12951,0.67987,0.4386,0.53519,0.27085,1.90316,1.76636,2.54555,0.00980619,0.00980619,0.00980619
8898,41730.1,0.57383,0.41371,1.13623,0.67879,0.4386,0.53521,0.27077,1.90356,1.76643,2.54577,0.00980615,0.00980615,0.00980615
8899,41734.7,0.50846,0.40031,1.13658,0.67922,0.4386,0.53507,0.2707,1.90382,1.76659,2.54581,0.00980611,0.00980611,0.00980611
8900,41739.4,0.53469,0.42154,1.15577,0.67956,0.4386,0.53524,0.27082,1.90362,1.76559,2.54533,0.00980606,0.00980606,0.00980606
8901,41744,0.57721,0.45773,1.1864,0.67947,0.4386,0.53515,0.27063,1.90351,1.76612,2.54488,0.00980602,0.00980602,0.00980602
8902,41748.8,0.58323,0.44207,1.17734,0.6791,0.4386,0.53509,0.27054,1.90248,1.76612,2.54387,0.00980598,0.00980598,0.00980598
8903,41753.4,0.57196,0.43613,1.16169,0.6795,0.4386,0.53525,0.27069,1.9028,1.76645,2.54412,0.00980593,0.00980593,0.00980593
8904,41758.1,0.56646,0.42478,1.15561,0.68032,0.4386,0.53515,0.27036,1.90403,1.76583,2.54496,0.00980589,0.00980589,0.00980589
8905,41762.8,0.52377,0.40402,1.1358,0.68069,0.4386,0.53513,0.2706,1.90367,1.76588,2.54494,0.00980585,0.00980585,0.00980585
8906,41767.5,0.55364,0.42187,1.14672,0.677,0.4386,0.53482,0.27079,1.90386,1.76692,2.54508,0.0098058,0.0098058,0.0098058
8907,41772.2,0.48722,0.38971,1.11316,0.67878,0.4386,0.53491,0.27037,1.90427,1.76582,2.54451,0.00980576,0.00980576,0.00980576
8908,41776.8,0.57029,0.44052,1.17071,0.68316,0.4386,0.5352,0.27055,1.90361,1.76687,2.54369,0.00980572,0.00980572,0.00980572
8909,41781.5,0.55423,0.40387,1.14424,0.67843,0.4386,0.53473,0.27081,1.90558,1.76373,2.54542,0.00980567,0.00980567,0.00980567
8910,41786.2,0.57041,0.44685,1.16698,0.68281,0.4386,0.53469,0.27067,1.9047,1.76463,2.54479,0.00980563,0.00980563,0.00980563
8911,41790.8,0.58269,0.45378,1.19198,0.67859,0.4386,0.53513,0.27035,1.90505,1.76417,2.54458,0.00980559,0.00980559,0.00980559
8912,41795.7,0.5624,0.42715,1.16667,0.67781,0.4386,0.53493,0.27068,1.90457,1.76474,2.54311,0.00980554,0.00980554,0.00980554
8913,41800.3,0.59731,0.44225,1.16849,0.67713,0.4386,0.53488,0.27072,1.90499,1.76522,2.54319,0.0098055,0.0098055,0.0098055
8914,41805,0.55934,0.42815,1.16445,0.67867,0.4386,0.53497,0.27068,1.90456,1.76502,2.5426,0.00980546,0.00980546,0.00980546
8915,41809.7,0.48552,0.38679,1.11273,0.6786,0.4386,0.53501,0.27077,1.90483,1.76366,2.5432,0.00980541,0.00980541,0.00980541
8916,41814.5,0.53954,0.44217,1.1517,0.67744,0.4386,0.53512,0.27049,1.90569,1.76433,2.54413,0.00980537,0.00980537,0.00980537
8917,41819.1,0.57242,0.44652,1.1612,0.67859,0.43945,0.53553,0.27089,1.90752,1.7612,2.54514,0.00980533,0.00980533,0.00980533
8918,41823.8,0.56377,0.44795,1.15542,0.67873,0.44038,0.53567,0.27059,1.9075,1.76125,2.54511,0.00980528,0.00980528,0.00980528
8919,41828.4,0.5215,0.42196,1.15455,0.67887,0.44038,0.53594,0.27081,1.908,1.75904,2.54542,0.00980524,0.00980524,0.00980524
8920,41833.1,0.55054,0.42221,1.164,0.67888,0.44224,0.53548,0.27062,1.90817,1.75974,2.54536,0.0098052,0.0098052,0.0098052
8921,41837.8,0.57651,0.4342,1.17137,0.67857,0.44172,0.53564,0.27042,1.90807,1.75959,2.54575,0.00980515,0.00980515,0.00980515
8922,41842.5,0.55919,0.4205,1.15561,0.67863,0.44172,0.53511,0.27035,1.90877,1.75841,2.54731,0.00980511,0.00980511,0.00980511
8923,41847.3,0.58482,0.4528,1.17801,0.67879,0.44172,0.53405,0.2701,1.90907,1.76072,2.54672,0.00980507,0.00980507,0.00980507
8924,41852,0.53702,0.39123,1.1212,0.67862,0.44103,0.53312,0.26915,1.9094,1.76217,2.54747,0.00980502,0.00980502,0.00980502
8925,41856.7,0.54084,0.42746,1.13741,0.67862,0.44103,0.53359,0.26912,1.91078,1.75975,2.54845,0.00980498,0.00980498,0.00980498
8926,41861.4,0.52937,0.39108,1.11509,0.68236,0.44409,0.53286,0.26865,1.91072,1.75973,2.54854,0.00980494,0.00980494,0.00980494
8927,41866.2,0.53125,0.41708,1.13408,0.67887,0.44103,0.53283,0.26874,1.91074,1.76013,2.54865,0.00980489,0.00980489,0.00980489
8928,41870.9,0.55404,0.41805,1.15111,0.68223,0.44409,0.53278,0.26867,1.91127,1.76095,2.54866,0.00980485,0.00980485,0.00980485
8929,41875.5,0.5491,0.41068,1.15416,0.68236,0.44409,0.53341,0.26902,1.90995,1.76269,2.54815,0.00980481,0.00980481,0.00980481
8930,41880.2,0.54251,0.40654,1.12578,0.68267,0.44546,0.53266,0.26922,1.90999,1.76457,2.54724,0.00980476,0.00980476,0.00980476
8931,41885,0.54279,0.41829,1.13946,0.68273,0.44559,0.53278,0.26896,1.91093,1.76094,2.54916,0.00980472,0.00980472,0.00980472
8932,41889.7,0.52966,0.41478,1.1327,0.6824,0.44462,0.53269,0.26843,1.91022,1.76382,2.54883,0.00980468,0.00980468,0.00980468
8933,41894.3,0.54032,0.4153,1.15001,0.6824,0.44462,0.53302,0.26872,1.91163,1.76175,2.5499,0.00980463,0.00980463,0.00980463
8934,41899,0.53462,0.40755,1.1562,0.6842,0.45033,0.53275,0.26874,1.91251,1.76245,2.55078,0.00980459,0.00980459,0.00980459
8935,41903.7,0.56895,0.44118,1.157,0.68223,0.44462,0.53298,0.26914,1.91137,1.76349,2.54978,0.00980455,0.00980455,0.00980455
